order_item_id,order_id,product_id,quantity
2895,51136,113,1
2896,51136,113,2
2897,51136,104,1
2898,51137,104,4
2899,51137,120,1
2900,51138,116,1
2901,51138,104,4
2902,51138,101,1
2903,51139,103,1
2904,51139,110,1
2905,51139,103,2
2906,51140,102,1
2907,51140,108,1
2908,51140,101,1
2909,51141,110,1
2910,51141,114,3
2911,51142,112,3
2912,51142,104,2
2913,51143,120,1
2914,51143,101,1
2915,51143,116,1
2916,51144,106,1
2917,51144,112,3
2918,51145,118,1
2919,51145,120,3
2920,51145,101,1
2921,51145,116,3
2922,51146,116,1
2923,51147,108,2
2924,51147,104,2
2925,51148,111,2
2926,51148,115,2
2927,51148,117,1
2928,51149,119,2
2929,51149,102,2
2930,51150,102,3
2931,51150,108,1
2932,51151,115,5
2933,51151,115,2
2934,51151,118,1
2935,51151,109,2
2936,51152,116,2
2937,51152,115,2
2938,51152,111,2
2939,51153,104,1
2940,51153,115,3
2941,51154,114,2
2942,51154,103,4
2943,51154,117,1
2944,51154,117,1
2945,51155,119,3
2946,51155,117,1
2947,51156,112,1
2948,51156,106,2
2949,51157,107,1
2950,51157,113,1
2951,51157,117,4
2952,51157,116,1
2953,51158,107,4
2954,51158,120,2
2955,51158,103,1
2956,51159,113,2
2957,51159,114,1
2958,51160,105,3
2959,51160,104,2
2960,51160,119,4
2961,51161,104,1
2962,51162,110,3
2963,51162,118,2
2964,51162,115,1
2965,51162,111,3
2966,51163,119,1
2967,51163,116,2
2968,51163,108,1
2969,51163,103,5
2970,51164,114,1
2971,51164,104,3
2972,51164,109,3
2973,51164,109,3
2974,51165,103,1
2975,51165,116,1
2976,51165,116,1
2977,51166,118,2
2978,51166,119,1
2979,51166,117,3
2980,51166,113,1
2981,51167,104,4
2982,51168,102,1
2983,51168,115,3
2984,51168,119,3
2985,51168,102,4
2986,51169,101,2
2987,51169,111,1
2988,51170,112,1
2989,51170,108,1
2990,51170,102,1
2991,51171,113,2
2992,51171,106,3
2993,51171,103,1
2994,51172,104,3
2995,51172,103,2
2996,51172,111,2
2997,51173,112,1
2998,51173,115,3
2999,51173,106,4
3000,51173,111,1
3001,51174,118,1
3002,51174,113,2
3003,51174,103,1
3004,51175,105,2
3005,51175,118,1
3006,51175,105,4
3007,51176,120,2
3008,51176,103,1
3009,51176,108,1
3010,51177,108,3
3011,51177,108,1
3012,51177,108,1
3013,51177,107,1
3014,51178,114,2
3015,51178,119,1
3016,51178,106,3
3017,51178,119,1
3018,51179,109,1
3019,51179,112,3
3020,51179,108,1
3021,51180,118,2
3022,51180,104,5
3023,51181,112,2
3024,51181,118,3
3025,51182,116,2
3026,51182,103,4
3027,51182,106,1
3028,51182,115,2
3029,51183,103,4
3030,51183,109,2
3031,51183,101,2
3032,51184,115,1
3033,51184,110,1
3034,51185,101,4
3035,51185,102,2
3036,51185,112,2
3037,51186,107,1
3038,51186,120,2
3039,51187,111,1
3040,51188,116,1
3041,51188,111,1
3042,51188,110,1
3043,51188,114,3
3044,51189,111,1
3045,51190,112,1
3046,51191,101,3
3047,51191,119,2
3048,51191,103,4
3049,51192,104,3
3050,51192,105,2
3051,51192,119,1
3052,51193,101,2
3053,51193,118,3
3054,51193,104,3
3055,51193,110,4
3056,51194,116,1
3057,51195,115,4
3058,51195,118,1
3059,51195,108,1
3060,51195,108,4
3061,51196,119,1
3062,51196,117,1
3063,51196,111,3
3064,51196,119,2
3065,51197,105,1
3066,51197,107,1
3067,51197,114,1
3068,51198,120,1
3069,51198,116,5
3070,51198,110,2
3071,51198,102,1
3072,51199,111,2
3073,51199,118,1
3074,51200,117,1
3075,51200,106,1
3076,51200,102,3
3077,51200,104,1
3078,51201,107,2
3079,51201,120,1
3080,51201,113,1
3081,51201,104,4
3082,51202,113,3
3083,51202,112,3
3084,51203,114,2
3085,51203,110,1
3086,51203,109,1
3087,51204,116,1
3088,51204,101,2
3089,51205,103,2
3090,51205,104,1
3091,51206,113,1
3092,51206,110,1
3093,51206,119,1
3094,51207,118,3
3095,51208,102,3
3096,51208,106,1
3097,51209,115,2
3098,51209,102,2
3099,51210,119,1
3100,51211,107,3
3101,51211,102,1
3102,51211,105,4
3103,51211,117,1
3104,51212,103,3
3105,51212,120,1
3106,51212,118,1
3107,51212,118,4
3108,51213,111,1
3109,51213,105,3
3110,51214,119,1
3111,51214,108,2
3112,51214,102,2
3113,51214,103,1
3114,51215,115,3
3115,51215,108,2
3116,51215,120,1
3117,51215,115,1
3118,51216,113,5
3119,51216,106,1
3120,51217,113,1
3121,51217,112,1
3122,51218,115,1
3123,51218,111,2
3124,51218,105,2
3125,51218,107,1
3126,51219,115,1
3127,51219,114,1
3128,51219,110,1
3129,51220,102,1
3130,51220,111,2
3131,51220,106,2
3132,51220,117,1
3133,51221,119,2
3134,51221,113,2
3135,51221,107,1
3136,51222,111,2
3137,51222,120,1
3138,51222,102,2
3139,51222,103,1
3140,51223,112,1
3141,51223,105,4
3142,51223,110,3
3143,51224,111,2
3144,51224,110,1
3145,51224,118,1
3146,51224,105,1
3147,51225,109,2
3148,51225,108,4
3149,51225,105,3
3150,51225,104,2
3151,51226,119,2
3152,51227,116,4
3153,51228,106,1
3154,51229,111,1
3155,51229,103,1
3156,51230,109,1
3157,51230,109,5
3158,51230,101,1
3159,51231,111,1
3160,51231,115,2
3161,51231,111,2
3162,51231,105,3
3163,51232,113,1
3164,51232,109,2
3165,51232,111,1
3166,51232,117,3
3167,51233,118,1
3168,51233,110,1
3169,51233,115,3
3170,51234,101,3
3171,51235,103,3
3172,51235,101,2
3173,51236,111,2
3174,51236,104,2
3175,51236,102,2
3176,51236,107,3
3177,51237,107,1
3178,51237,103,1
3179,51238,120,2
3180,51238,116,1
3181,51238,119,3
3182,51238,102,1
3183,51239,104,2
3184,51239,103,1
3185,51240,120,1
3186,51240,110,1
3187,51240,109,3
3188,51241,110,2
3189,51241,103,1
3190,51241,116,1
3191,51242,101,4
3192,51242,103,1
3193,51242,112,2
3194,51242,120,2
3195,51243,112,1
3196,51243,116,1
3197,51243,107,1
3198,51243,106,1
3199,51244,115,3
3200,51244,115,1
3201,51244,105,2
3202,51244,113,1
3203,51245,113,1
3204,51245,114,2
3205,51246,101,1
3206,51247,118,1
3207,51247,107,1
3208,51247,116,1
3209,51248,111,2
3210,51249,114,1
3211,51249,110,2
3212,51250,117,1
3213,51250,112,3
3214,51251,108,1
3215,51251,111,2
3216,51251,111,2
3217,51251,116,2
3218,51252,111,2
3219,51252,119,4
3220,51253,119,1
3221,51253,101,1
3222,51253,104,1
3223,51253,105,2
3224,51254,103,1
3225,51254,107,2
3226,51254,109,2
3227,51255,111,1
3228,51256,111,2
3229,51256,118,1
3230,51256,107,4
3231,51256,120,2
3232,51257,108,2
3233,51257,114,2
3234,51257,101,1
3235,51258,103,1
3236,51258,105,1
3237,51258,113,2
3238,51258,120,1
3239,51259,110,1
3240,51259,105,1
3241,51259,101,1
3242,51259,111,2
3243,51260,111,1
3244,51260,111,2
3245,51260,102,2
3246,51260,111,2
3247,51261,116,1
3248,51261,103,1
3249,51262,112,1
3250,51262,114,1
3251,51262,103,1
3252,51263,118,3
3253,51263,107,1
3254,51264,102,2
3255,51265,105,1
3256,51265,111,1
3257,51266,114,2
3258,51267,112,2
3259,51268,105,1
3260,51268,120,1
3261,51269,111,1
3262,51269,109,1
3263,51269,110,1
3264,51270,106,1
3265,51270,113,3
3266,51271,107,3
3267,51271,110,1
3268,51271,102,2
3269,51272,110,1
3270,51273,115,5
3271,51273,120,2
3272,51273,116,1
3273,51274,101,3
3274,51275,115,1
3275,51275,119,4
3276,51275,104,1
3277,51276,114,2
3278,51276,110,2
3279,51276,104,1
3280,51277,104,3
3281,51277,101,3
3282,51278,109,1
3283,51278,119,1
3284,51278,105,1
3285,51279,114,1
3286,51279,101,2
3287,51279,102,2
3288,51279,109,2
3289,51280,108,2
3290,51280,101,5
3291,51281,108,2
3292,51281,102,1
3293,51281,103,2
3294,51281,115,3
3295,51282,111,2
3296,51282,112,1
3297,51283,116,2
3298,51283,114,1
3299,51284,115,1
3300,51284,118,3
3301,51284,106,3
3302,51285,118,2
3303,51285,106,3
3304,51285,119,1
3305,51286,117,1
3306,51287,108,2
3307,51287,111,1
3308,51288,108,2
3309,51288,114,2
3310,51288,104,1
3311,51288,115,1
3312,51289,116,1
3313,51290,118,2
3314,51290,107,1
3315,51291,103,1
3316,51292,111,1
3317,51292,107,1
3318,51292,120,2
3319,51293,116,1
3320,51294,114,2
3321,51295,113,1
3322,51296,108,2
3323,51297,120,5
3324,51297,102,1
3325,51298,101,2
3326,51299,117,1
3327,51300,109,2
3328,51301,102,1
3329,51301,111,1
3330,51302,101,1
3331,51302,106,2
3332,51303,108,2
3333,51303,104,1
3334,51303,105,1
3335,51303,120,2
3336,51304,118,1
3337,51304,116,1
3338,51304,114,2
3339,51305,116,1
3340,51305,108,3
3341,51305,105,1
3342,51306,118,1
3343,51306,103,4
3344,51306,106,2
3345,51307,101,1
3346,51307,117,2
3347,51307,104,1
3348,51307,109,2
3349,51308,107,1
3350,51308,116,1
3351,51308,107,1
3352,51308,113,2
3353,51309,103,1
3354,51309,103,2
3355,51310,109,1
3356,51310,114,1
3357,51311,113,1
3358,51311,108,2
3359,51311,105,1
3360,51312,120,1
3361,51312,116,2
3362,51313,102,1
3363,51313,113,1
3364,51314,110,3
3365,51314,116,1
3366,51314,113,2
3367,51315,116,1
3368,51315,116,4
3369,51316,110,2
3370,51316,108,1
3371,51316,111,3
3372,51317,109,1
3373,51317,114,2
3374,51317,107,2
3375,51317,105,3
3376,51318,107,2
3377,51318,119,1
3378,51318,104,2
3379,51319,106,3
3380,51319,116,1
3381,51319,113,1
3382,51320,109,1
3383,51321,116,1
3384,51321,118,2
3385,51321,109,1
3386,51322,120,1
3387,51322,114,1
3388,51322,104,1
3389,51322,104,1
3390,51323,105,2
3391,51323,114,1
3392,51323,119,1
3393,51324,108,1
3394,51324,120,2
3395,51325,108,1
3396,51325,113,1
3397,51325,120,1
3398,51326,104,1
3399,51326,114,1
3400,51326,115,2
3401,51326,106,3
3402,51327,115,1
3403,51327,104,3
3404,51327,114,2
3405,51327,115,1
3406,51328,107,3
3407,51328,116,1
3408,51328,117,1
3409,51329,112,1
3410,51329,103,2
3411,51330,112,1
3412,51330,108,2
3413,51330,108,1
3414,51331,115,2
3415,51332,115,3
3416,51332,103,1
3417,51332,112,1
3418,51332,112,3
3419,51333,102,4
3420,51333,112,1
3421,51334,109,1
3422,51335,108,1
3423,51335,106,1
3424,51336,110,1
3425,51336,114,3
3426,51337,104,1
3427,51338,105,1
3428,51338,106,1
3429,51339,117,1
3430,51340,108,3
3431,51340,112,2
3432,51341,106,2
3433,51341,102,1
3434,51342,118,1
3435,51342,113,3
3436,51342,115,4
3437,51342,117,1
3438,51343,106,1
3439,51343,116,1
3440,51343,102,1
3441,51343,120,5
3442,51344,111,1
3443,51345,119,2
3444,51345,105,2
3445,51345,110,1
3446,51345,105,1
3447,51346,112,3
3448,51346,115,1
3449,51346,102,1
3450,51346,105,3
3451,51347,103,2
3452,51347,112,3
3453,51347,118,1
3454,51347,116,1
3455,51348,105,2
3456,51349,101,1
3457,51349,111,2
3458,51349,115,1
3459,51350,116,1
3460,51350,117,1
3461,51350,118,2
3462,51350,119,1
3463,51351,105,1
3464,51351,107,1
3465,51351,113,1
3466,51352,119,1
3467,51352,105,1
3468,51352,119,1
3469,51352,107,1
3470,51353,108,1
3471,51354,120,2
3472,51354,112,3
3473,51354,109,2
3474,51355,117,1
3475,51355,119,1
3476,51355,109,3
3477,51356,111,4
3478,51356,110,1
3479,51356,113,1
3480,51357,108,3
3481,51357,108,1
3482,51358,114,2
3483,51358,110,1
3484,51358,106,2
3485,51358,103,2
3486,51359,111,4
3487,51360,119,1
3488,51360,114,3
3489,51360,110,1
3490,51360,106,1
3491,51361,101,1
3492,51362,102,1
3493,51362,106,1
3494,51363,119,1
3495,51363,106,3
3496,51363,111,1
3497,51364,106,3
3498,51364,116,1
3499,51365,105,1
3500,51365,120,3
3501,51365,106,2
3502,51366,113,3
3503,51367,110,2
3504,51367,113,1
3505,51367,108,2
3506,51368,102,1
3507,51368,119,3
3508,51369,111,2
3509,51369,119,1
3510,51369,116,1
3511,51370,107,3
3512,51370,102,1
3513,51370,113,1
3514,51371,116,1
3515,51371,113,2
3516,51372,111,4
3517,51372,119,3
3518,51372,106,1
3519,51372,106,4
3520,51373,117,2
3521,51373,109,3
3522,51374,120,1
3523,51374,101,1
3524,51374,117,1
3525,51375,117,1
3526,51375,117,5
3527,51375,120,4
3528,51376,118,5
3529,51376,115,1
3530,51376,111,1
3531,51377,115,3
3532,51377,120,2
3533,51377,111,3
3534,51377,108,1
3535,51378,113,1
3536,51378,117,1
3537,51378,108,4
3538,51379,118,3
3539,51379,118,4
3540,51379,101,1
3541,51380,116,5
3542,51381,113,2
3543,51381,111,1
3544,51382,116,1
3545,51382,105,4
3546,51383,114,1
3547,51383,106,1
3548,51384,103,5
3549,51385,106,1
3550,51385,115,1
3551,51385,117,2
3552,51386,103,1
3553,51386,103,1
3554,51386,113,3
3555,51387,103,1
3556,51388,101,1
3557,51388,113,2
3558,51388,114,1
3559,51389,119,2
3560,51389,103,4
3561,51389,108,3
3562,51389,116,2
3563,51390,115,1
3564,51391,101,4
3565,51391,115,1
3566,51391,104,2
3567,51391,118,2
3568,51392,104,2
3569,51392,102,2
3570,51392,111,1
3571,51393,105,2
3572,51393,113,5
3573,51393,109,1
3574,51394,114,1
3575,51394,110,1
3576,51394,103,3
3577,51395,111,1
3578,51395,104,1
3579,51395,107,2
3580,51396,118,4
3581,51397,102,1
3582,51397,114,1
3583,51397,111,1
3584,51397,102,1
3585,51398,116,3
3586,51399,103,1
3587,51399,106,2
3588,51400,105,1
3589,51400,117,1
3590,51401,116,1
3591,51401,102,1
3592,51402,113,4
3593,51402,114,3
3594,51403,109,2
3595,51403,116,1
3596,51403,104,1
3597,51403,107,2
3598,51404,105,2
3599,51404,108,5
3600,51405,109,4
3601,51405,119,1
3602,51406,107,1
3603,51406,105,2
3604,51406,104,3
3605,51407,107,3
3606,51407,105,1
3607,51407,112,1
3608,51407,108,1
3609,51408,102,2
3610,51409,109,1
3611,51409,101,1
3612,51409,117,1
3613,51410,116,4
3614,51410,109,1
3615,51410,108,1
3616,51411,104,1
3617,51411,112,1
3618,51412,101,1
3619,51412,104,1
3620,51412,110,1
3621,51412,108,2
3622,51413,116,4
3623,51413,101,1
3624,51414,101,1
3625,51414,106,1
3626,51414,110,2
3627,51415,120,2
3628,51415,112,1
3629,51415,116,2
3630,51415,108,1
3631,51416,114,4
3632,51416,101,2
3633,51417,115,1
3634,51417,103,1
3635,51418,104,1
3636,51418,101,3
3637,51418,114,1
3638,51419,108,2
3639,51419,103,3
3640,51419,120,1
3641,51420,101,4
3642,51420,116,3
3643,51421,119,1
3644,51421,114,2
3645,51422,119,1
3646,51423,107,3
3647,51423,107,1
3648,51424,107,1
3649,51425,106,1
3650,51426,104,1
3651,51426,106,1
3652,51426,105,1
3653,51426,114,1
3654,51427,115,1
3655,51427,120,1
3656,51427,119,1
3657,51428,109,2
3658,51428,101,1
3659,51428,110,1
3660,51429,102,1
3661,51429,118,4
3662,51430,102,1
3663,51430,118,3
3664,51431,108,1
3665,51432,106,1
3666,51432,116,3
3667,51433,120,1
3668,51433,114,2
3669,51434,111,1
3670,51434,101,2
3671,51434,101,3
3672,51435,103,2
3673,51436,102,2
3674,51436,120,1
3675,51436,105,5
3676,51437,110,1
3677,51437,103,1
3678,51437,105,2
3679,51438,105,1
3680,51439,102,1
3681,51439,115,1
3682,51439,120,1
3683,51439,109,3
3684,51440,117,1
3685,51440,113,2
3686,51440,108,1
3687,51441,106,2
3688,51441,113,2
3689,51441,118,2
3690,51442,120,1
3691,51442,101,2
3692,51442,117,1
3693,51442,103,1
3694,51443,118,3
3695,51444,118,4
3696,51444,116,3
3697,51445,113,1
3698,51446,106,1
3699,51446,110,1
3700,51446,106,1
3701,51447,107,1
3702,51447,109,1
3703,51447,102,3
3704,51447,110,4
3705,51448,102,1
3706,51448,108,2
3707,51448,112,1
3708,51449,103,1
3709,51450,108,2
3710,51451,111,2
3711,51451,105,1
3712,51451,102,2
3713,51452,108,1
3714,51452,107,1
3715,51452,112,1
3716,51453,105,3
3717,51453,103,1
3718,51454,120,4
3719,51455,113,2
3720,51455,108,1
3721,51456,111,5
3722,51456,104,1
3723,51456,117,3
3724,51456,118,2
3725,51457,101,2
3726,51458,108,2
3727,51459,114,3
3728,51460,102,1
3729,51460,120,1
3730,51461,108,1
3731,51461,117,1
3732,51461,101,2
3733,51462,120,2
3734,51462,105,1
3735,51463,110,1
3736,51464,111,1
3737,51465,104,2
3738,51466,117,3
3739,51467,113,1
3740,51468,109,3
3741,51468,112,1
3742,51469,114,2
3743,51469,105,2
3744,51469,117,3
3745,51469,110,2
3746,51470,107,1
3747,51470,108,1
3748,51470,118,2
3749,51470,117,1
3750,51471,104,2
3751,51472,119,2
3752,51472,103,3
3753,51472,110,2
3754,51473,113,2
3755,51473,119,2
3756,51474,118,2
3757,51474,120,2
3758,51474,115,1
3759,51475,105,1
3760,51475,104,1
3761,51476,106,3
3762,51476,104,1
3763,51477,113,2
3764,51477,102,1
3765,51477,101,5
3766,51477,116,1
3767,51478,106,2
3768,51478,110,2
3769,51478,108,1
3770,51478,108,1
3771,51479,118,2
3772,51479,110,3
3773,51480,111,1
3774,51480,105,1
3775,51480,112,1
3776,51480,105,1
3777,51481,103,4
3778,51481,107,1
3779,51481,116,3
3780,51481,104,2
3781,51482,104,1
3782,51482,107,2
3783,51482,113,1
3784,51483,101,3
3785,51484,120,1
3786,51484,113,1
3787,51484,102,1
3788,51484,113,1
3789,51485,102,4
3790,51486,111,1
3791,51487,114,2
3792,51487,102,2
3793,51487,108,2
3794,51487,109,1
3795,51488,105,2
3796,51488,114,2
3797,51488,120,1
3798,51488,101,2
3799,51489,102,5
3800,51489,119,2
3801,51489,120,1
3802,51489,109,1
3803,51490,115,1
3804,51490,105,4
3805,51491,104,1
3806,51491,103,1
3807,51491,107,3
3808,51491,106,2
3809,51492,108,3
3810,51492,111,1
3811,51492,116,1
3812,51492,112,1
3813,51493,109,2
3814,51493,106,3
3815,51493,111,1
3816,51494,110,5
3817,51494,108,1
3818,51494,109,3
3819,51495,117,1
3820,51495,106,1
3821,51495,106,2
3822,51495,116,3
3823,51496,106,2
3824,51496,111,2
3825,51496,116,2
3826,51496,120,1
3827,51497,104,3
3828,51497,106,1
3829,51498,116,2
3830,51499,115,1
3831,51500,101,1
3832,51500,101,1
3833,51501,111,2
3834,51501,103,5
3835,51501,112,1
3836,51502,119,1
3837,51502,103,1
3838,51502,106,1
3839,51502,119,1
3840,51503,108,1
3841,51503,120,1
3842,51503,118,3
3843,51504,120,2
3844,51505,117,4
3845,51505,105,1
3846,51505,120,1
3847,51506,112,1
3848,51506,118,1
3849,51506,102,2
3850,51507,113,1
3851,51507,118,2
3852,51507,106,1
3853,51507,120,1
3854,51508,116,2
3855,51508,116,1
3856,51508,105,3
3857,51508,119,3
3858,51509,117,2
3859,51509,116,5
3860,51509,102,2
3861,51510,112,1
3862,51510,109,3
3863,51511,115,2
3864,51511,101,2
3865,51511,106,1
3866,51512,106,4
3867,51512,113,1
3868,51512,113,1
3869,51513,118,2
3870,51513,109,2
3871,51514,111,1
3872,51515,116,1
3873,51515,111,1
3874,51515,119,1
3875,51516,104,1
3876,51516,117,1
3877,51516,113,1
3878,51517,101,2
3879,51517,116,2
3880,51517,110,3
3881,51518,104,3
3882,51519,119,1
3883,51519,102,1
3884,51519,112,1
3885,51520,107,1
3886,51520,106,1
3887,51520,107,3
3888,51521,115,3
3889,51521,102,1
3890,51521,120,1
3891,51521,105,2
3892,51522,112,1
3893,51523,120,2
3894,51524,113,1
3895,51524,105,4
3896,51524,118,3
3897,51525,115,1
3898,51525,109,1
3899,51525,106,1
3900,51525,111,1
3901,51526,112,2
3902,51526,111,2
3903,51526,120,1
3904,51526,117,1
3905,51527,101,1
3906,51527,101,3
3907,51527,102,1
3908,51528,108,1
3909,51529,111,1
3910,51529,117,1
3911,51529,114,2
3912,51530,113,2
3913,51530,116,1
3914,51530,108,1
3915,51530,115,2
3916,51531,112,1
3917,51531,103,1
3918,51532,103,1
3919,51532,120,1
3920,51533,103,1
3921,51534,101,1
3922,51534,116,1
3923,51534,103,2
3924,51535,112,2
3925,51535,109,1
3926,51535,113,1
3927,51536,113,3
3928,51536,118,1
3929,51536,104,1
3930,51536,118,3
3931,51537,107,1
3932,51537,107,4
3933,51537,119,4
3934,51537,101,1
3935,51538,106,4
3936,51538,114,2
3937,51538,119,1
3938,51538,110,1
3939,51539,119,3
3940,51539,118,1
3941,51540,116,1
3942,51540,113,1
3943,51540,101,2
3944,51540,109,3
3945,51541,106,3
3946,51542,115,1
3947,51542,102,1
3948,51543,107,1
3949,51544,105,1
3950,51544,104,1
3951,51545,106,1
3952,51545,102,1
3953,51546,112,2
3954,51546,112,2
3955,51546,112,1
3956,51546,118,1
3957,51547,107,1
3958,51548,104,1
3959,51548,112,3
3960,51548,106,4
3961,51549,119,1
3962,51549,119,2
3963,51550,102,2
3964,51550,107,3
3965,51551,103,2
3966,51551,104,1
3967,51551,102,2
3968,51551,105,1
3969,51552,115,2
3970,51552,105,1
3971,51552,120,2
3972,51552,103,1
3973,51553,115,1
3974,51554,107,4
3975,51554,107,1
3976,51555,115,2
3977,51555,110,2
3978,51556,101,2
3979,51556,113,2
3980,51556,105,4
3981,51557,113,1
3982,51557,119,1
3983,51557,112,5
3984,51558,107,2
3985,51559,104,1
3986,51560,118,1
3987,51560,110,2
3988,51560,105,1
3989,51561,105,5
3990,51562,109,1
3991,51562,120,2
3992,51562,115,2
3993,51562,103,1
3994,51563,111,1
3995,51564,102,1
3996,51564,104,1
3997,51564,112,3
3998,51565,114,3
3999,51565,110,2
4000,51565,112,1
4001,51566,108,1
4002,51566,104,1
4003,51567,117,1
4004,51568,104,1
4005,51568,109,2
4006,51569,112,1
4007,51570,115,1
4008,51571,111,1
4009,51571,102,3
4010,51572,113,1
4011,51572,107,1
4012,51573,115,1
4013,51573,114,2
4014,51573,116,1
4015,51574,120,1
4016,51574,115,4
4017,51575,117,1
4018,51576,113,1
4019,51576,104,1
4020,51576,111,2
4021,51577,115,1
4022,51577,109,1
4023,51577,109,2
4024,51577,118,2
4025,51578,119,1
4026,51578,108,2
4027,51578,103,1
4028,51579,120,3
4029,51579,113,2
4030,51579,117,5
4031,51580,114,1
4032,51581,105,1
4033,51582,106,2
4034,51582,114,1
4035,51583,120,1
4036,51584,105,1
4037,51584,115,1
4038,51584,115,3
4039,51584,118,3
4040,51585,109,1
4041,51586,105,3
4042,51586,103,4
4043,51586,101,2
4044,51586,118,1
4045,51587,118,4
4046,51588,117,1
4047,51588,108,2
4048,51588,115,4
4049,51589,109,1
4050,51590,107,1
4051,51590,103,1
4052,51591,119,1
4053,51591,106,2
4054,51591,114,2
4055,51591,117,1
4056,51592,102,1
4057,51592,119,1
4058,51592,104,1
4059,51592,103,2
4060,51593,106,1
4061,51593,118,2
4062,51594,106,1
4063,51594,102,3
4064,51594,114,2
4065,51594,110,3
4066,51595,101,1
4067,51595,117,1
4068,51595,103,1
4069,51595,105,2
4070,51596,114,1
4071,51596,118,1
4072,51597,118,2
4073,51597,108,2
4074,51597,114,1
4075,51597,109,1
4076,51598,114,1
4077,51599,112,2
4078,51599,120,2
4079,51600,107,1
4080,51600,114,3
4081,51601,113,1
4082,51602,116,1
4083,51602,104,2
4084,51602,114,1
4085,51603,113,3
4086,51603,116,2
4087,51603,116,3
4088,51603,103,2
4089,51604,118,1
4090,51605,109,1
4091,51606,120,1
4092,51606,113,2
4093,51606,109,1
4094,51607,120,1
4095,51607,110,4
4096,51607,113,2
4097,51607,103,1
4098,51608,120,1
4099,51609,108,2
4100,51609,113,3
4101,51609,102,1
4102,51610,107,1
4103,51610,108,1
4104,51610,105,1
4105,51610,119,1
4106,51611,105,1
4107,51611,119,1
4108,51611,102,1
4109,51612,114,1
4110,51612,102,1
4111,51612,114,1
4112,51612,101,3
4113,51613,118,3
4114,51613,119,1
4115,51613,110,2
4116,51614,108,3
4117,51614,112,1
4118,51615,111,2
4119,51615,102,1
4120,51615,111,2
4121,51615,112,1
4122,51616,104,1
4123,51616,110,1
4124,51617,110,1
4125,51617,111,2
4126,51617,113,1
4127,51617,103,1
4128,51618,118,2
4129,51618,113,5
4130,51618,101,2
4131,51619,116,5
4132,51619,105,1
4133,51619,103,1
4134,51619,120,3
4135,51620,115,1
4136,51620,114,2
4137,51620,106,2
4138,51621,117,1
4139,51621,116,1
4140,51622,115,2
4141,51623,104,2
4142,51623,108,1
4143,51624,114,1
4144,51625,103,1
4145,51625,107,1
4146,51626,120,2
4147,51626,103,1
4148,51626,113,2
4149,51626,108,2
4150,51627,118,1
4151,51627,106,3
4152,51628,120,2
4153,51629,113,2
4154,51630,111,3
4155,51630,110,1
4156,51631,115,1
4157,51631,110,1
4158,51631,103,3
4159,51631,112,5
4160,51632,114,1
4161,51632,118,1
4162,51632,118,3
4163,51633,101,2
4164,51634,105,1
4165,51635,119,1
4166,51635,105,3
4167,51635,120,1
4168,51635,111,1
4169,51636,109,1
4170,51636,102,3
4171,51637,106,1
4172,51637,107,3
4173,51637,108,2
4174,51638,118,1
4175,51639,117,3
4176,51639,102,2
4177,51640,101,1
4178,51641,114,1
4179,51641,102,3
4180,51641,117,3
4181,51641,120,2
4182,51642,118,1
4183,51643,118,1
4184,51643,111,2
4185,51644,109,1
4186,51644,118,2
4187,51644,107,1
4188,51644,114,3
4189,51645,101,1
4190,51645,113,3
4191,51646,115,3
4192,51646,111,1
4193,51646,102,1
4194,51646,113,1
4195,51647,103,2
4196,51648,113,2
4197,51649,112,2
4198,51650,113,1
4199,51650,119,2
4200,51651,118,1
4201,51651,118,1
4202,51652,120,1
4203,51652,101,1
4204,51652,119,1
4205,51652,112,1
4206,51653,105,1
4207,51653,103,1
4208,51654,113,1
4209,51654,103,2
4210,51655,115,1
4211,51656,103,2
4212,51656,105,1
4213,51656,113,2
4214,51657,109,1
4215,51657,119,1
4216,51658,111,1
4217,51658,103,1
4218,51658,109,2
4219,51658,112,1
4220,51659,102,1
4221,51659,117,1
4222,51659,119,1
4223,51659,112,1
4224,51660,108,4
4225,51660,111,1
4226,51660,102,1
4227,51660,107,3
4228,51661,109,1
4229,51661,103,1
4230,51661,117,1
4231,51662,103,1
4232,51662,118,4
4233,51662,112,1
4234,51662,103,1
4235,51663,104,2
4236,51664,111,1
4237,51665,102,3
4238,51665,105,1
4239,51665,102,1
4240,51665,114,2
4241,51666,117,2
4242,51667,119,1
4243,51667,114,2
4244,51668,109,4
4245,51668,104,1
4246,51668,103,4
4247,51669,118,1
4248,51669,103,1
4249,51669,111,1
4250,51670,103,1
4251,51670,110,1
4252,51671,111,3
4253,51671,105,1
4254,51672,115,1
4255,51672,118,1
4256,51672,109,3
4257,51672,118,1
4258,51673,113,3
4259,51673,118,1
4260,51673,111,1
4261,51674,112,1
4262,51674,113,1
4263,51674,119,1
4264,51675,104,1
4265,51675,110,2
4266,51675,120,1
4267,51676,104,2
4268,51676,101,1
4269,51676,110,2
4270,51676,115,2
4271,51677,108,1
4272,51677,109,2
4273,51677,103,2
4274,51678,119,1
4275,51678,102,1
4276,51678,114,2
4277,51679,112,4
4278,51679,119,1
4279,51680,104,2
4280,51680,107,3
4281,51680,115,2
4282,51680,102,4
4283,51681,103,1
4284,51681,113,1
4285,51682,101,1
4286,51683,103,1
4287,51683,110,2
4288,51683,104,4
4289,51684,112,2
4290,51684,108,3
4291,51684,119,1
4292,51685,119,4
